,Load[MWh]
28182,164.31436813258023
28183,162.72164198538584
28184,161.11140924545185
28185,159.52264663855337
28186,157.82999747362481
28187,156.0734361678833
28188,154.20173925581435
28189,152.72009281755606
28190,151.85189712330018
28191,152.04977217348664
28192,153.640767322417
28193,156.36255994934552
28194,159.721871421118
28195,163.48331156344403
28196,167.3025871620918
28197,170.91840992890008
28198,174.39285216629366
28199,177.52102262243665
28200,181.74106181089417
28201,183.7103532974654
28202,184.60622563467135
28203,184.01553177615196
28204,181.71221249144705
28205,178.36351313688314
28206,174.51647096412972
28207,170.79883727527962
28208,167.78154854731537
28209,165.08002960387972
28210,162.2343267714414
28211,158.5943832506081
28212,153.87714040127773
28213,148.15046930849522
28214,141.65158954480788
28215,134.6253533442586
28216,127.2500351691604
28217,119.80155350926412
28218,112.23423495197441
28219,104.73142069883615
28220,97.56929830943615
28221,90.64570468440361
28222,84.50163781862307
28223,79.5585273654619
28224,76.0371635759894
28225,73.65906576960344
28226,72.13472699755096
28227,71.02687111854856
28228,70.11391366176963
28229,69.2415453217893
28230,68.52549760704647
28231,67.87551864265872
28232,67.24051616299683
28233,66.83406841975244
28234,66.57922027338674
28235,66.66562076839735
28236,66.97371273732995
28237,67.68519292042798
28238,68.71189438539362
28239,69.83170464225456
28240,71.43094147457897
28241,73.87186200275985
28242,77.97469454260738
28243,84.54643650461102
28244,94.09222263997229
28245,105.38526750853437
28246,117.18490353176429
28247,127.94694405233447
28248,137.4100322260186
28249,145.6027198222428
28250,152.928169755746
28251,160.12592746222992
28252,167.419249703625
28253,174.26994536945287
28254,180.1646558087155
28255,184.2235441022706
28256,186.1364359412513
28257,186.3174925255141
28258,183.96967773869721
28259,182.81076998135202
28260,182.0061996872106
28261,181.52872789836698
28262,181.58326466915622
28263,182.0260610588006
28264,182.85722464847862
28265,184.21852478870662
28266,186.09432245958817
28267,188.50794784592603
28268,191.40205102211766
28269,193.87724411325394
28270,195.18439046640327
28271,194.33611446170633
28272,190.7621396344168
28273,185.3973512485077
28274,179.31936179904594
28275,173.7235771662016
28276,169.59544927753328
28277,166.77133716071432
28278,164.68264756602295
28279,163.08018218096615
28280,161.45991570575106
28281,159.86141683571145
28282,158.15961742775752
28283,156.39508981810772
28284,154.51719656136322
28285,153.03201020463933
28286,152.16322254082496
28287,152.36405148936126
28288,153.9627184447814
28289,156.6963117915024
28290,160.07096985097573
28291,163.85159099688678
28292,167.69329302016664
28293,171.33331514556113
28294,174.8328402337968
28295,177.985210048526
28296,182.22767566161562
28297,184.21526465951618
28298,185.1232322139332
28299,184.53637574601933
28300,182.22715758877888
28301,178.8666515649797
28302,175.00544376892114
28303,171.27541739071995
28304,168.25045685626603
28305,165.54392253255048
28306,162.69290684769243
28307,159.04381605855517
28308,154.3115211189424
28309,148.56448805817925
28310,142.04140893590565
28311,134.98891189484007
28312,127.58644641224853
28313,120.11081447013751
28314,112.5163486053545
28315,104.9869730648386
28316,97.79984516735303
28317,90.85195401792798
28318,84.68654947554768
28319,79.72625405686063
28320,76.19273853047049
28321,73.80634422610088
28322,72.27667177857877
28323,71.16496066064242
28324,70.24874588393085
28325,69.37341472143648
28326,68.65529362587809
28327,68.00383027551186
28328,67.36793835415148
28329,66.9614906109071
28330,66.70693993668138
28331,66.79393240125052
28332,67.10232184232308
28333,67.8146914671196
28334,68.84287434334227
28335,69.96475798101879
28336,71.56814454969572
28337,74.01676960630175
28338,78.13382726388248
28339,84.72898028330148
28340,94.30824988273739
28341,105.64100430726359
28342,117.4815338255747
28343,128.28002360745498
28344,137.77096707232556
28345,145.9835079591711
28346,153.32199907129046
28347,160.52805327575803
28348,167.82582272564568
28349,174.6779968280092
28350,180.57270726727182
28351,184.6304116217098
28352,186.54211952157354
28353,186.72169171985783
28354,184.37180355222532
28355,183.2102274697847
28356,182.40239985571063
28357,181.92107580265443
28358,181.9726467762082
28359,182.4133727597584
28360,183.24423887729645
28361,184.60820436789857
28362,186.49022515594825
28363,188.9148153653652
28364,191.8246250705471
28365,194.3164141323721
28366,195.6371906589747
28367,194.79484029930592
28368,191.2161237661053
28369,185.83859464844147
28370,179.74371473087237
28371,174.1304446856408
28372,169.98779718182072
28373,167.1518308002241
28374,165.05247385459356
28375,163.44023056029604
28376,161.80988870370024
28377,160.2016089496986
28378,158.49062360206247
28379,156.71809399184752
28380,154.83398059265642
28381,153.3452364691385
28382,152.4758568357656
28383,152.67964563209452
28384,154.2860200906612
28385,157.0314677021599
28386,160.42153481848348
28387,164.22141728545736
28388,168.08564092445408
28389,171.74996354896248
28390,175.2746756032891
28391,179.9143026896596
28392,182.7163301712172
28393,184.72229402320355
28394,185.64241033981676
28395,185.05940911083692
28396,182.74425935912552
28397,179.37190204527008
28398,175.49647210619966
28399,171.75399651894097
28400,168.7213314560618
28401,166.00976092901672
28402,163.15341156868897
28403,159.49513186514818
28404,154.74772534082516
28405,148.98024701988203
28406,142.43286739849458
28407,135.35399647749958
28408,127.92426767328014
28409,120.42137240954118
28410,112.7996432231302
28411,105.24359930526629
28412,98.03130823946098
28413,91.05902139983728
28414,84.872195888658
28415,79.89464411113147
28416,76.34893222700273
28417,73.95420572799264
28418,72.41917878195113
28419,71.30360052619523
28420,70.38411355594403
28421,69.50580469732857
28422,68.78560129679042
28423,68.13265058572438
28424,67.49586922266549
28425,67.0894214794211
28426,66.83516530261394
28427,66.92275271146302
28428,67.23143962467555
28429,67.94470464061338
28430,68.97437487753588
28431,70.09834082019216
28432,71.70588902410722
28433,74.16225133107379
28434,78.29358765137292
28435,84.91224394457066
28436,94.52513384526556
28437,105.89775548599013
28438,117.77933913433799
28439,128.614423938877
28440,138.1333327596258
28441,146.3658072545705
28442,153.71738714084842
28443,160.93177353995637
28444,168.23400507194356
28445,175.08766950972827
28446,180.98237994899088
28447,185.03889144014767
28448,186.94940945145143
28449,187.12749428903592
28450,184.77552381642366
28451,183.61127048472332
28452,182.8001706771097
28453,182.31497948623397
28454,182.36357573838802
28455,182.8022164422371
28456,183.6327850876351
28457,184.99942782749696
28458,186.8876955304859
28459,189.32329518380308
28460,192.24887091240316
28461,194.75732138878774
28462,196.09178460855014
28463,195.2553866664021
28464,191.67190760424063
28465,186.28158420983684
28466,180.16974838028958
28467,174.5389245040787
28468,170.38170086540026
28469,167.53383262348356
28470,165.42376370609276
28471,163.80170383117638
28472,162.1612449471003
28473,160.5431515872011
28474,158.82294162850465
28475,157.04238027051068
28476,155.15201698165882
28477,153.6597031924613
28478,152.78972861480847
28479,152.99649510725848
28480,154.61060086674289
28481,157.3679503385616
28482,160.7734889808849
28483,164.59270713695656
28484,168.47954460803356
28485,172.16825994801923
28486,175.71826010896436
28487,180.38228586025502
28488,183.2069241991714
28489,185.23133132383566
28490,186.16364697290894
28491,185.58451288174865
28492,183.2634136872379
28493,179.8791545130624
28494,175.9894429365522
28495,172.23447351941488
28496,169.19407418089662
28497,166.47744365275065
28498,163.61573979390354
28499,159.9482384540238
28500,155.18565787584112
28501,149.3976510025189
28502,142.82587866565416
28503,135.72052677475935
28504,128.26342755894157
28505,120.7331618836043
28506,113.08406228559502
28507,105.50124290041272
28508,100.94421546729166
28509,97.3941150584897
28510,94.44605756296306
28511,91.65713189104636
28512,88.4605440379857
28513,85.07812635301424
28514,81.84843057398638
28515,78.99573711902536
28516,76.89214827022286
28517,75.35069636680194
28518,74.16706277623028
28519,73.15895731571756
28520,72.31513745669793
28521,71.4901960776013
28522,70.74258163062893
28523,70.26943533659842
28524,69.93457689324313
28525,69.91536860900806
28526,69.98119609285656
28527,70.27885918243503
28528,70.6971359530872
28529,71.40844905594972
28530,72.7207072632646
28531,74.75124566085735
28532,77.80242504961937
28533,82.06999564968152
28534,87.74547041990911
28535,95.1080737912753
28536,104.2942692681189
28537,114.89584885545602
28538,126.46223310633447
28539,138.62273358649034
28540,150.83279638366116
28541,162.3983196963301
28542,172.40222823481443
28543,180.15066289257882
28544,185.10414989796172
28545,188.00291057755467
28546,188.37468242433005
28547,190.05192655390803
28548,192.5001000477626
28549,195.37821609888852
28550,198.41323646923178
28551,201.05181656433186
28552,203.0944849013806
28553,204.60117987585684
28554,205.96088646077843
28555,207.55512751204503
28556,209.40427726391695
28557,211.16371735232917
28558,212.0480390406401
28559,211.4671290826174
28560,208.98580617031865
28561,204.82303983902284
28562,199.39193820703397
28563,193.24978908902136
28564,186.67202302491216
28565,180.05541402896645
28566,173.7669988800498
28567,168.22319651448342
28568,163.60956374256642
28569,159.95189034223552
28570,157.04208089124168
28571,154.8257656077908
28572,153.1990303201215
28573,152.4840104627284
28574,152.78646056113286
28575,154.44191698676374
28576,157.58129835346668
28577,161.71502999524193
28578,166.64433076502127
28579,171.7881243078123
28580,176.73295848935766
28581,181.49339792150826
28582,185.8198126929202
28583,191.25360181999778
28584,194.61367109697883
28585,197.01201806588705
28586,198.02137118443557
28587,197.19203267240292
28588,194.10116066008797
28589,189.06700807867304
28590,182.68137574533674
28591,175.36244302076963
28592,167.51649435586216
28593,160.12453568302902
28594,153.93571392840443
28595,149.81520658522157
28596,148.28021164756493
28597,148.0700067620647
28598,147.47769321643034
28599,145.03187478163778
28600,139.46501545744658
28601,131.67697742846312
28602,123.02144962301946
28603,114.7957280581369
28604,108.4436847816075
28605,103.02545259014202
28606,98.45362188922192
28607,93.99163235456155
28608,89.3995910805499
28609,84.81310053932512
28610,80.56125986334854
28611,76.98074505710422
28612,74.38674753073632
28613,72.52531638166637
28614,71.10133866768444
28615,69.83336868432316
28616,74.38674753073632
28617,72.52531638166637
28618,71.10133866768444
28619,69.83336868432316
28620,68.43453753327496
28621,67.01271258920289
28622,65.82501046215488
28623,64.94862667311531
28624,64.52174464339079
28625,64.48734649008696
28626,64.6755849564869
28627,64.91060816621037
28628,65.08538121948104
28629,65.30157021895542
28630,65.56942086023213
28631,66.17720747384779
28632,67.061749733986
28633,68.52526982232395
28634,70.6698312931448
28635,73.75647424340995
28636,77.9034314797596
28637,83.22540222355511
28638,89.98679914266447
28639,98.32417692891046
28640,108.15051455283212
28641,118.96032211669122
28642,128.5902279142538
28643,139.25556278151976
28644,148.94197222601787
28645,157.30141990891403
28646,164.39080950662637
28647,169.99846039363013
28648,174.17620961784118
28649,177.51114321194214
28650,180.69866810814935
28651,184.3850296414437
28652,189.05246368150728
28653,194.06975027284946
28654,198.7007068215321
28655,201.81418838130807
28656,202.90970809517202
28657,201.64450894494223
28658,197.93116026996555
28659,191.70499069226892
28660,183.03813929086377
28661,173.12947677907448
28662,163.22066861990405
28663,154.70627385049102
28664,148.59097689575393
28665,144.41666979812646
28666,141.2710425364674
28667,138.4435509346104
28668,135.2114015866699
28669,131.65944354661025
28670,128.0475348615681
28671,124.49039811037504
28672,121.246093620169
28673,118.6613908203275
28674,117.25907005448691
28675,117.2460596741263
28676,118.94642826085456
28677,122.12608962012241
28678,126.56014661608248
28679,133.2844271220962
28680,139.10127307161832
28681,145.23710245090356
28682,151.39186793243476
28683,157.48821627647993
28684,163.0542561536612
28685,167.74868343793767
28686,170.92699128988136
28687,172.04688246279986
28688,170.74140542932344
28689,167.74683084567215
28690,163.94922286396402
28691,160.36240656715034
28692,157.5324751232472
28693,155.19539240004255
28694,152.79165346204857
28695,149.76258487702597
28696,145.55554355590226
28697,140.32938949234844
28698,134.1575637624783
28699,127.19516508660112
28700,119.68424810085773
28701,111.99406359248734
28702,104.47446748647731
28703,97.72879584476381
28704,98.7306711899651
28705,91.68467075405769
28706,85.43312422938588
28707,80.4034345098874
28708,76.82086582761681
28709,74.40097021084415
28710,72.8497607803885
28711,71.72250079369608
28712,70.79312287479101
28713,69.90582738282717
28714,69.17932947180734
28715,68.52188693142779
28716,67.882404521338
28717,67.47595677809362
28718,67.22260194187054
28719,67.31198905716644
28720,67.62157136152025
28721,68.33753444976759
28722,69.37169651600358
28723,70.50195696914156
28724,72.1220912192986
28725,74.60182591230233
28726,78.7763105665036
28727,85.46598238367555
28728,95.18045009600485
28729,106.67352713036601
28730,118.67916261052274
28731,129.62481483476589
28732,139.2282235915936
28733,147.52092429599594
28734,154.91205607800381
28735,162.15161456959572
28736,169.46732753896615
28737,176.3254867807858
28738,182.22019722004842
28739,184.81015550050554
28740,186.71707707363717
28741,186.89066710718672
28742,185.995364846063
28743,184.82302027215562
28744,184.00202951588807
28745,183.5051536193544
28746,183.5447602634387
28747,183.97710943152745
28748,184.8067797110628
28749,186.18151369313173
28750,188.088658978123
28751,190.5575189914098
28752,193.5307378579469
28753,196.08952656985662
28754,197.4653413917958
28755,196.6469196910659
28756,193.04906082565847
28757,187.62008092666605
28758,181.45700552100956
28759,175.77314831168542
28760,171.57187499852068
28761,168.68805129904626
28762,166.54562038754852
28763,164.89389361611322
28764,163.22287541909844
28765,161.5751151626804
28766,159.82704098863329
28767,158.02220590401802
28768,156.1129650331639
28769,154.60986490417122
28770,153.73809359479296
28771,153.95384672059137
28772,155.59132784083434
28773,158.38463277021086
28774,161.836913209887
28775,167.17752356566123
28776,171.13267848840286
28777,174.89510742467223
28778,178.52151627948922
28779,181.79629290509322
28780,184.68924869567442
28781,186.7693902004828
28782,187.73856264769788
28783,187.1711102874741
28784,184.8320348515452
28785,181.41182021981191
28786,177.47896030939958
28787,173.6862357282577
28788,170.62246400370228
28789,167.8905523317263
28790,165.01266598846496
28791,161.31730043323455
28792,156.50887344884018
28793,150.6588406596136
28794,144.01335472646514
28795,136.82800067824772
28796,129.28820123279786
28797,121.67523532782849
28798,113.9434325254657
28799,106.27970964237672
28800,98.9652785425925
28801,91.89455222241106
28802,85.62129320624311
28803,80.57411212491459
28804,76.979180500507
28805,74.5508426244021
28806,72.99420432739204
28807,71.86302365789487
28808,70.93032892462917
28809,70.04001706516605
28810,69.31141007667387
28811,68.65245935254468
28812,68.01207262714941
28813,67.60562488390502
28814,67.35257049454333
28815,67.44256147828334
28816,67.75244720421993
28817,68.46931163305135
28818,69.50498485775839
28819,70.63735438836872
28820,72.26170976819188
28821,74.74928582680514
28822,78.93824547533717
28823,85.65173886147764
28824,95.40028200744011
28825,106.93376765729433
28826,118.98101651511097
28827,129.96376054048656
28828,139.59551244281027
28829,147.90842042968052
28830,155.3128194691309
28831,162.56082022005512
28832,169.88105774067435
28833,176.74072516624366
28834,182.6354356055063
28835,185.22418614907517
28836,187.12990296003989
28837,187.30198480983984
28838,186.4045704965224
28839,185.22951297669846
28840,184.40520540607028
28841,183.9044088267319
28842,183.94100207803828
28843,184.37123919393326
28844,185.20060902660734
28845,186.5780559545927
28846,188.4915314467225
28847,190.97154963997937
28848,193.9607516845969
28849,196.53642788989254
28850,197.92611383771836
28851,197.11372189726558
28852,193.51103803374787
28853,188.0690942988957
28854,181.8888279782706
28855,176.187178960255
28856,171.9711302058982
28857,169.0752440111481
28858,166.921958341263
28859,165.26028112674587
28860,163.57900906506637
28861,161.92129836556649
28862,160.1638746421602
28863,158.35089774507404
28864,156.43532666708145
28865,154.92860630214534
28866,154.05623112432295
28867,154.27500061762066
28868,155.9203201287517
28869,158.72569052812526
28870,162.1936507242991
28871,167.5538615193757
28872,171.53193369578034
28873,175.31908851632375
28874,178.97113054544164
28875,182.2706330553197
28876,185.18650907428525
28877,187.28534670309057
28878,188.2668820924427
28879,187.70335041502364
28880,185.35824521881756
28881,181.92596809180867
28882,177.9786331870656
28883,174.17324521692532
28884,171.10162915203895
28885,168.3645920350913
28886,165.48127979999705
28887,161.77656469540747
28888,156.95276137609824
28889,151.081920410681
28890,144.41170561853713
28891,137.19951363385195
28892,129.6319719366288
28893,121.99126080516474
28894,114.23171575102867
28895,106.54085448461055
28896,99.20054330864924
28897,92.10501971088019
28898,85.80998870878808
28899,80.74526867008716
28900,77.13793840688575
28901,74.70113149895597
28902,73.13905243650593
28903,72.00393918531842
28904,71.06792168824927
28905,70.17458453712271
28906,69.44385954699396
28907,68.78339468967235
28908,68.14210364897157
28909,67.73565590572719
28910,67.48290493794825
28911,67.57349681541099
28912,67.88368596293036
28913,68.60145768178867
28914,69.63864206496676
28915,70.77312959721364
28916,72.40172098030995
28917,74.8971562528611
28918,79.10063254182349
28919,85.8380129408033
28920,95.62072968620508
28921,107.19473401624417
28922,119.28371524057671
28923,130.30365220761232
28924,139.96383352235264
28925,148.29699936195465
28926,155.7147043302257
28927,162.97117113825337
28928,170.29594510900716
28929,177.15712369304742
28930,183.05183413231003
28931,185.63937693899064
28932,187.54388303834568
28933,187.71445372967466
28934,186.81492141472066
28935,185.637142024816
28936,184.80951169038437
28937,184.30478252935563
28938,184.33835048899857
28939,184.766469603257
28940,185.59553601434826
28941,186.97570778713572
28942,188.89553430945378
28943,191.38674042989487
28944,194.39196729869238
28945,196.9845785929163
28946,198.388174338007
28947,197.5818329808811
28948,193.97430924564617
28949,188.5193600288346
28950,182.32186114714125
28951,176.6023697501705
28952,172.37150390852193
28953,169.4635195218394
28954,167.29934934635293
28955,165.62769194153987
28956,163.9361392427032
28957,162.26844835290737
28958,160.5016512823708
28959,158.68051174976395
28960,156.75858666686162
28961,155.24824011653936
28962,154.3752580955515
28963,154.59705288051262
28964,156.25023458030296
28965,159.06770019688759
28966,162.55138477038003
28967,167.9312525244656
28968,171.9323073984041
28969,175.7442594965351
28970,179.4220031185461
28971,182.74630290601175
28972,185.68516162251117
28973,187.80274594557716
28974,188.79667997372303
28975,188.23708087799437
28976,185.8859280731828
28977,182.44155275424146
28978,178.47970418378938
28979,174.66161415327255
28980,171.5821388744483
28981,168.83995846420066
28982,165.95120248894497
28983,162.237114037225
28984,157.39788678745856
28985,151.50618112614404
28986,144.81117203113396
28987,137.57206774194606
28988,129.9767034754718
28989,122.30817274947808
28990,114.52080810081235
28991,106.80273110830868
28992,99.43641194315008
28993,92.31602562392264
28994,85.99916611619977
28995,80.91686547402685
28996,77.29710385009625
28997,74.85181006201321
28998,73.28427238579478
28999,72.14521762875273
29000,71.20586249427316
29001,70.30949410204035
29002,69.57664813555361
29003,68.91466914503958
29004,68.2724678395905
29005,67.86602009634612
29006,67.61357255014995
29007,67.70477127077824
29008,68.01526383988035
29009,68.73394582348695
29010,69.77264433985746
29011,70.90925284846232
29012,72.54208915899595
29013,75.04540744325621
29014,79.26343606930578
29015,86.02476892499567
29016,95.84173958731463
29017,107.45637266223034
29018,119.58719036832778
29019,130.64441844282953
29020,140.33309758857868
29021,148.68657482589762
29022,156.11762141964613
29023,161.91961536057818
29024,169.24893768035207
29025,176.1116303975848
29026,182.00634083684744
29027,186.05563267916716
29028,187.9589250921912
29029,188.1279786756063
29030,187.2263253842943
29031,186.0458181748662
29032,185.21485317774554
29033,184.7061795361409
29034,184.73671625467756
29035,185.16271736729942
29036,185.9914803568079
29037,187.3743769743975
29038,189.30057237523224
29039,191.80299617007142
29040,194.82429248386995
29041,197.43388051312172
29042,198.85142175213406
29043,198.05114287722077
29044,194.43877034610432
29045,188.97078590011947
29046,182.75600388709404
29047,177.01862549034703
29048,172.7729009153072
29049,169.852794538921
29050,167.67770713589778
29051,165.99604574301767
29052,164.29418563453112
29053,162.61649075666827
29054,160.84029356650868
29055,159.01096760060997
29056,157.08267958863377
29057,155.5686919793183
29058,156.15806583713513
29059,156.38289186320256
29060,158.043956574702
29061,160.87354715571166
29062,164.37299775262235
29063,168.30961031401046
29064,172.33370440518937
29065,176.17051922477876
29066,179.87403285827503
29067,183.2231923924777
29068,186.1850903262175
29069,188.32147191380795
29070,189.3278373026831
29071,188.77217971280896
29072,186.41496145106345
29073,182.9584611676971
29074,178.98206026015785
29075,175.15123544732907
29076,172.06387715679574
29077,169.31654452908379
29078,166.42233291478118
29079,162.6988443434383
29080,157.8441574665578
29081,151.93153356436076
29082,145.21166174789232
29083,137.945573760888
29084,130.32231850657053
29085,122.62589679273353
29086,114.81064115622453
29087,107.06527704432173
29088,99.67282792638848
29089,92.52752534071746
29090,86.18878675710005
29091,81.08886089063408
29092,77.45664113348168
29093,75.00283666747424
29094,73.42983145332322
29095,72.2868262662624
29096,71.3441275449296
29097,70.44472196214771
29098,69.70974906986024
29099,69.04624999671097
29100,68.40313545179221
29101,67.99668770854782
29102,67.74454358393442
29103,67.83635212244963
29104,68.14714513841312
29105,68.86674036148942
29106,69.90695896049515
29107,71.04569439490076
29108,72.6827845570359
29109,75.19400370133368
29110,79.42661738640582
29111,86.21195624379101
29112,96.06326708994771
29113,107.71861815138202
29114,119.89137347977196
29115,130.98597892866053
29116,140.70322134928924
29117,149.07706055458885
29118,156.52147554630747
29119,162.331980165164
29120,169.66585975812214
29121,176.53007255799008
29122,182.42478299725272
29123,186.47285817852006
29124,188.37493393049158
29125,188.54247040599287
29126,187.63869018888013
29127,186.4554462357643
29128,185.62113765179046
29129,185.10851655488838
29130,185.13601310815463
29131,185.55988432025435
29132,186.38834686290141
29133,187.77397724945732
29134,189.70655342769436
29135,192.2202216694243
29136,195.2576231248806
29137,197.88422656053845
29138,199.3157460154078
29139,198.52154449631402
29140,194.90431127043055
29141,189.42325887333695
29142,183.19115803232262
29143,177.4358509896999
29144,173.17523793405468
29145,170.2429738713081
29146,168.0569484176983
29147,166.3652592389799
29148,164.65306494835096
29149,162.96534228464978
29150,161.1797271265389
29151,159.3421968790199
29152,157.40752511492005
29153,155.88989347189
29154,156.47865751181985
29155,156.70652072843632
29156,158.3754892746947
29157,161.21723456734338
29158,164.73248688432906
29159,168.68885159581097
29160,172.73604142393688
29161,176.59777250996984
29162,180.32711564937944
29163,183.7011944247471
29164,186.6861851207125
29165,188.84140859364842
29166,189.86023211574536
29167,189.30852495589002
29168,186.94522933832496
29169,183.4765743433196
29170,179.4855854020364
29171,175.64199903440306
29172,172.54673988383217
29173,169.79424313977046
29174,166.89456101281382
29175,163.16165149879822
29176,158.29146632342545
29177,152.3578736100822
29178,145.6130855271701
29179,138.31995434792145
29180,130.6687396871685
29181,122.9443615416175
29182,115.10114947339444
29183,107.32843577294314
29184,95.1631269197261
29185,93.74278167310031
29186,92.67264167906711
29187,91.28785413742125
29188,88.65240117569984
29189,85.15510276997767
29190,81.32519767148267
29191,77.59323984329458
29192,74.49133463595345
29193,72.10934978039388
29194,70.36752700406761
29195,69.1450301505395
29196,68.4886151653721
29197,68.20663140857879
29198,67.9896423454287
29199,67.66065898652464
29200,67.12377847360281
29201,66.5549998403138
29202,66.29739631298031
29203,66.77923281908674
29204,68.14431961873098
29205,70.22831002734277
29206,72.82304804545309
29207,75.66628753918903
29208,78.67471177648328
29209,82.18390961224344
29210,86.68393906334616
29211,92.4958831282724
29212,100.11447304816134
29213,109.39954083490294
29214,120.08589470024506
29215,130.40318361360764
29216,142.9689508504522
29217,155.40756977467734
29218,166.62246359718733
29219,175.53931536330808
29220,181.45548115575744
29221,184.96593475701619
29222,186.97923741036055
29223,188.4072053361067
29224,189.98614669793528
29225,191.7915563208673
29226,193.61420142554118
29227,195.34976710325847
29228,196.90244973878265
29229,198.31649534737232
29230,199.8843609937426
29231,201.72012095757637
29232,203.74760204522724
29233,205.69030649580387
29234,206.7176873064873
29235,206.4392997607956
29236,204.2857579015348
29237,200.5477056336983
29238,195.46461441984715
29239,189.4454808584033
29240,182.90392171747231
29241,176.30652122746037
29242,170.041135339803
29243,164.6376373319576
29244,160.42557010738167
29245,157.2747303543219
29246,154.9926264990692
29247,153.4081467356414
29248,152.39122124750799
29249,152.68085320855695
29250,156.69536850449225
29251,162.37794788150725
29252,171.6066770869289
29253,182.98267145493304
29254,194.47113479629638
29255,203.9896474677115
29256,210.1993909347615
29257,213.55038662149693
29258,215.28381944649817
29259,216.40520671213852
29260,217.72704381914488
29261,218.13033730713894
29262,216.39308450196992
29263,211.03310444793433
29264,201.32835883534221
29265,188.83378316874632
29266,175.5883656834761
29267,163.82165673739433
29268,155.08566253533144
29269,149.022408306012
29270,144.97701046999822
29271,142.16427076435514
29272,139.826813483847
29273,137.54664006476932
29274,134.85626496124576
29275,131.46393568438424
29276,127.03554686217042
29277,121.7189327686324
29278,116.02248915059523
29279,110.31212600785304
29280,105.05678000166816
29281,99.7822562537406
29282,94.82260578791437
29283,90.17111058516198
29284,85.74954068769313
29285,81.71393119751525
29286,77.98796969867307
29287,74.71907631461086
29288,71.9681654688837
29289,69.6208670590236
29290,67.67880421563325
29291,66.28129352556422
29292,65.22652654947976
29293,64.43533800334598
29294,63.7605958384557
29295,63.04952060611253
29296,62.12026860996596
29297,61.31986557355661
29298,60.959692070024644
29299,61.244449824901295
29300,62.5032048682778
29301,64.25602692969319
29302,66.13393168644357
29303,67.65084707874723
29304,68.5621344985479
29305,68.98791804768803
29306,69.36290285854048
29307,70.01912506229245
29308,71.4911362493108
29309,73.97381501423044
29310,78.02805988306977
29311,82.60869576615627
29312,90.73860600914136
29313,100.61539991496382
29314,111.3821396888848
29315,122.27956709969926
29316,132.76078113526415
29317,142.58641793751573
29318,151.6367212666214
29319,159.686077034306
29320,166.76555314227727
29321,173.1361032994372
29322,179.0742077956605
29323,185.0756618022602
29324,191.2213636288904
29325,197.08166798445552
29326,201.96291404120402
29327,205.28959288723098
29328,206.45491314039234
29329,205.48415646323085
29330,202.36985466987502
29331,197.18274066344043
29332,190.1923518012169
29333,181.8325447688824
29334,172.86142815334088
29335,164.02986578222584
29336,155.81520719777768
29337,148.4613509932409
29338,142.10560667741694
29339,136.81922633785268
29340,132.72796105511847
29341,129.3753543465677
29342,126.6433693469669
29343,123.96038580605958
29344,121.3741725902626
29345,119.47057280958612
29346,120.5970708299045
29347,122.88937672669707
29348,128.21364350278787
29349,135.8296434807301
29350,144.4700542117153
29351,152.98107176017285
29352,160.3570077115079
29353,166.77888600166412
29354,172.6899133940774
29355,178.406707703056
29356,184.1076386640475
29357,188.86889832623064
29358,191.42456203601444
29359,190.33878939229248
29360,185.07853585840775
29361,176.87728421240652
29362,167.75720420110412
29363,159.446268956257
29364,153.4878834353076
29365,149.306916080812
29366,145.91331947071544
29367,142.31419679471384
29368,137.80210806150265
29369,132.3013442295258
29370,126.08558478329313
29371,119.33285478281287
29372,112.3597521186914
29373,105.44049169179533
29374,98.82101713368847
29375,92.73137479365559
29376,92.112674686983
29377,86.09820058204079
29378,80.9268487102249
29379,76.77054579791202
29380,73.8854074350924
29381,72.00403258649455
29382,70.77817034534156
29383,69.692220951543
29384,68.47060717772104
29385,67.1547307152086
29386,66.04969895017882
29387,65.14754897250393
29388,64.65357261868547
29389,64.60735079006994
29390,64.63704332158589
29391,64.8518571180882
29392,65.01527409442349
29393,65.42548422201276
29394,66.17858949111228
29395,67.5139242076532
29396,69.50632780530309
29397,72.86581574439222
29398,78.12133858599493
29399,85.8589764416549
29400,96.43147699804808
29401,108.70135390255606
29402,121.32672953958424
29403,132.84949237573014
29404,143.34402927137296
29405,152.49905216524147
29406,160.74929399484333
29407,167.0998905994029
29408,174.75690419405808
29409,181.71490013181048
29410,187.10549583909906
29411,190.30505468574438
29412,190.72663028129958
29413,189.28420713555207
29414,186.80664430725326
29415,184.64484262844582
29416,183.4897215004629
29417,183.25508349510784
29418,183.6859729357814
29419,184.5634040913263
29420,185.57474076086606
29421,186.64715354532734
29422,187.93118688322528
29423,189.48630229377198
29424,191.23051752749134
29425,192.644096060042
29426,192.96277208343707
29427,191.71332722030849
29428,188.41645826496406
29429,183.6259678702524
29430,178.1677267705367
29431,172.89569614309332
29432,168.44947736251157
29433,165.00175850843158
29434,162.5142104501849
29435,160.80260110761625
29436,159.94174709309743
29437,159.72339331744308
29438,159.74140356727247
29439,159.97743356067005
29440,160.1752225256648
29441,160.788237098279
29442,163.76234842734922
29443,166.90857483258551
29444,171.87225462958068
29445,178.1868658731504
29446,185.211343016027
29447,192.2359447794832
29448,198.6517563952423
29449,204.06364857196309
29450,208.22913623859552
29451,210.99555399867015
29452,212.0638669199328
29453,211.25157246315942
29454,208.3863066029883
29455,203.25207824908878
29456,196.0459728632248
