,wind_speed,temperature,roughness_length,pressure
,10,2,0,0
time,,,,
2015-05-01 14:15:00+02:00,4.88,284.72,0.15,1006.17
2015-05-01 14:30:00+02:00,4.91,284.8,0.15,1006.15
2015-05-01 14:45:00+02:00,4.93,284.88,0.15,1006.12
2015-05-01 15:00:00+02:00,4.96,284.96,0.15,1006.1
2015-05-01 15:15:00+02:00,4.99,284.97,0.15,1006.07
2015-05-01 15:30:00+02:00,5.03,284.97,0.15,1006.03
2015-05-01 15:45:00+02:00,5.08,284.98,0.15,1005.99
2015-05-01 16:00:00+02:00,5.13,284.98,0.15,1005.96
2015-05-01 16:15:00+02:00,5.12,284.93,0.15,1005.95
2015-05-01 16:30:00+02:00,5.12,284.87,0.15,1005.95
2015-05-01 16:45:00+02:00,5.13,284.81,0.15,1005.94
2015-05-01 17:00:00+02:00,5.14,284.75,0.15,1005.93
2015-05-01 17:15:00+02:00,5.1,284.64,0.15,1005.96
2015-05-01 17:30:00+02:00,5.07,284.52,0.15,1005.99
2015-05-01 17:45:00+02:00,5.03,284.4,0.15,1006.01
2015-05-01 18:00:00+02:00,5.0,284.28,0.15,1006.04
2015-05-01 18:15:00+02:00,4.94,284.08,0.15,1006.09
2015-05-01 18:30:00+02:00,4.88,283.88,0.15,1006.13
2015-05-01 18:45:00+02:00,4.82,283.68,0.15,1006.18
2015-05-01 19:00:00+02:00,4.76,283.47,0.15,1006.23
2015-05-01 19:15:00+02:00,4.64,283.19,0.15,1006.29
2015-05-01 19:30:00+02:00,4.51,282.91,0.15,1006.36
2015-05-01 19:45:00+02:00,4.39,282.62,0.15,1006.42
2015-05-01 20:00:00+02:00,4.27,282.34,0.15,1006.49
2015-05-01 20:15:00+02:00,3.98,281.78,0.15,1006.59
2015-05-01 20:30:00+02:00,3.68,281.22,0.15,1006.69
2015-05-01 20:45:00+02:00,3.4,280.66,0.15,1006.8
2015-05-01 21:00:00+02:00,3.11,280.1,0.15,1006.9
2015-05-01 21:15:00+02:00,3.1,279.68,0.15,1007.02
2015-05-01 21:30:00+02:00,3.08,279.26,0.15,1007.14
2015-05-01 21:45:00+02:00,3.07,278.84,0.15,1007.25
2015-05-01 22:00:00+02:00,3.06,278.42,0.15,1007.37
2015-05-01 22:15:00+02:00,3.04,278.22,0.15,1007.44
2015-05-01 22:30:00+02:00,3.02,278.02,0.15,1007.52
2015-05-01 22:45:00+02:00,3.0,277.81,0.15,1007.59
2015-05-01 23:00:00+02:00,2.98,277.61,0.15,1007.66
2015-05-01 23:15:00+02:00,2.95,277.46,0.15,1007.71
2015-05-01 23:30:00+02:00,2.92,277.31,0.15,1007.75
2015-05-01 23:45:00+02:00,2.89,277.16,0.15,1007.8
2015-05-02 00:00:00+02:00,2.85,277.01,0.15,1007.85
2015-05-02 00:15:00+02:00,2.83,276.94,0.15,1007.89
2015-05-02 00:30:00+02:00,2.81,276.87,0.15,1007.93
2015-05-02 00:45:00+02:00,2.79,276.81,0.15,1007.97
2015-05-02 01:00:00+02:00,2.76,276.74,0.15,1008.01
2015-05-02 01:15:00+02:00,2.76,276.65,0.15,1008.02
2015-05-02 01:30:00+02:00,2.76,276.56,0.15,1008.04
2015-05-02 01:45:00+02:00,2.75,276.47,0.15,1008.05
2015-05-02 02:00:00+02:00,2.75,276.37,0.15,1008.06
2015-05-02 02:15:00+02:00,2.74,276.28,0.15,1008.06
2015-05-02 02:30:00+02:00,2.74,276.19,0.15,1008.06
2015-05-02 02:45:00+02:00,2.73,276.09,0.15,1008.06
2015-05-02 03:00:00+02:00,2.73,276.0,0.15,1008.06
2015-05-02 03:15:00+02:00,2.7,275.95,0.15,1008.13
2015-05-02 03:30:00+02:00,2.68,275.9,0.15,1008.21
2015-05-02 03:45:00+02:00,2.66,275.85,0.15,1008.28
2015-05-02 04:00:00+02:00,2.64,275.8,0.15,1008.36
2015-05-02 04:15:00+02:00,2.6,275.82,0.15,1008.49
2015-05-02 04:30:00+02:00,2.57,275.84,0.15,1008.63
2015-05-02 04:45:00+02:00,2.54,275.86,0.15,1008.76
2015-05-02 05:00:00+02:00,2.52,275.88,0.15,1008.9
2015-05-02 05:15:00+02:00,2.5,275.91,0.15,1008.99
2015-05-02 05:30:00+02:00,2.47,275.95,0.15,1009.09
2015-05-02 05:45:00+02:00,2.45,275.98,0.15,1009.18
2015-05-02 06:00:00+02:00,2.43,276.02,0.15,1009.28
2015-05-02 06:15:00+02:00,2.42,276.13,0.15,1009.4
2015-05-02 06:30:00+02:00,2.42,276.24,0.15,1009.52
2015-05-02 06:45:00+02:00,2.42,276.36,0.15,1009.65
2015-05-02 07:00:00+02:00,2.42,276.47,0.15,1009.77
2015-05-02 07:15:00+02:00,2.43,277.11,0.15,1009.9
2015-05-02 07:30:00+02:00,2.45,277.75,0.15,1010.03
2015-05-02 07:45:00+02:00,2.46,278.39,0.15,1010.16
2015-05-02 08:00:00+02:00,2.48,279.03,0.15,1010.29
2015-05-02 08:15:00+02:00,2.56,279.5,0.15,1010.35
2015-05-02 08:30:00+02:00,2.65,279.97,0.15,1010.4
2015-05-02 08:45:00+02:00,2.74,280.44,0.15,1010.46
2015-05-02 09:00:00+02:00,2.83,280.91,0.15,1010.51
2015-05-02 09:15:00+02:00,2.75,281.2,0.15,1010.6
2015-05-02 09:30:00+02:00,2.68,281.49,0.15,1010.68
2015-05-02 09:45:00+02:00,2.61,281.78,0.15,1010.77
2015-05-02 10:00:00+02:00,2.54,282.07,0.15,1010.85
2015-05-02 10:15:00+02:00,2.5,282.3,0.15,1010.92
2015-05-02 10:30:00+02:00,2.46,282.52,0.15,1010.99
2015-05-02 10:45:00+02:00,2.43,282.74,0.15,1011.06
2015-05-02 11:00:00+02:00,2.4,282.97,0.15,1011.13
2015-05-02 11:15:00+02:00,2.42,283.19,0.15,1011.19
2015-05-02 11:30:00+02:00,2.44,283.42,0.15,1011.26
2015-05-02 11:45:00+02:00,2.46,283.64,0.15,1011.32
2015-05-02 12:00:00+02:00,2.48,283.87,0.15,1011.38
2015-05-02 12:15:00+02:00,2.49,284.07,0.15,1011.39
2015-05-02 12:30:00+02:00,2.49,284.27,0.15,1011.4
2015-05-02 12:45:00+02:00,2.49,284.47,0.15,1011.4
2015-05-02 13:00:00+02:00,2.49,284.67,0.15,1011.41
2015-05-02 13:15:00+02:00,2.53,284.83,0.15,1011.4
2015-05-02 13:30:00+02:00,2.57,285.0,0.15,1011.39
2015-05-02 13:45:00+02:00,2.61,285.16,0.15,1011.37
2015-05-02 14:00:00+02:00,2.65,285.32,0.15,1011.36
2015-05-02 14:15:00+02:00,2.71,285.43,0.15,1011.32
2015-05-02 14:30:00+02:00,2.76,285.54,0.15,1011.28
2015-05-02 14:45:00+02:00,2.82,285.65,0.15,1011.24
2015-05-02 15:00:00+02:00,2.88,285.76,0.15,1011.19
2015-05-02 15:15:00+02:00,2.9,285.8,0.15,1011.13
2015-05-02 15:30:00+02:00,2.93,285.83,0.15,1011.06
2015-05-02 15:45:00+02:00,2.97,285.86,0.15,1011.0
2015-05-02 16:00:00+02:00,3.01,285.89,0.15,1010.93
2015-05-02 16:15:00+02:00,3.0,285.88,0.15,1010.88
2015-05-02 16:30:00+02:00,3.01,285.86,0.15,1010.83
2015-05-02 16:45:00+02:00,3.01,285.84,0.15,1010.77
2015-05-02 17:00:00+02:00,3.02,285.82,0.15,1010.72
2015-05-02 17:15:00+02:00,3.01,285.74,0.15,1010.68
2015-05-02 17:30:00+02:00,3.01,285.66,0.15,1010.64
2015-05-02 17:45:00+02:00,3.01,285.58,0.15,1010.59
2015-05-02 18:00:00+02:00,3.02,285.5,0.15,1010.55
2015-05-02 18:15:00+02:00,3.0,285.36,0.15,1010.52
2015-05-02 18:30:00+02:00,2.98,285.21,0.15,1010.48
2015-05-02 18:45:00+02:00,2.98,285.07,0.15,1010.45
2015-05-02 19:00:00+02:00,3.0,284.93,0.15,1010.42
2015-05-02 19:15:00+02:00,2.99,284.64,0.15,1010.42
2015-05-02 19:30:00+02:00,2.99,284.36,0.15,1010.42
2015-05-02 19:45:00+02:00,3.02,284.08,0.15,1010.42
2015-05-02 20:00:00+02:00,3.07,283.8,0.15,1010.42
2015-05-02 20:15:00+02:00,3.05,283.14,0.15,1010.47
2015-05-02 20:30:00+02:00,3.04,282.47,0.15,1010.52
2015-05-02 20:45:00+02:00,3.05,281.81,0.15,1010.57
2015-05-02 21:00:00+02:00,3.06,281.15,0.15,1010.62
2015-05-02 21:15:00+02:00,3.21,280.7,0.15,1010.71
2015-05-02 21:30:00+02:00,3.38,280.26,0.15,1010.79
2015-05-02 21:45:00+02:00,3.55,279.82,0.15,1010.88
2015-05-02 22:00:00+02:00,3.72,279.37,0.15,1010.97
2015-05-02 22:15:00+02:00,3.8,279.22,0.15,1011.02
2015-05-02 22:30:00+02:00,3.88,279.07,0.15,1011.07
2015-05-02 22:45:00+02:00,3.97,278.92,0.15,1011.12
2015-05-02 23:00:00+02:00,4.07,278.77,0.15,1011.16
2015-05-02 23:15:00+02:00,4.04,278.61,0.15,1011.13
2015-05-02 23:30:00+02:00,4.03,278.46,0.15,1011.1
2015-05-02 23:45:00+02:00,4.02,278.31,0.15,1011.07
2015-05-03 00:00:00+02:00,4.02,278.16,0.15,1011.03
2015-05-03 00:15:00+02:00,4.05,278.11,0.15,1010.96
2015-05-03 00:30:00+02:00,4.1,278.06,0.15,1010.88
2015-05-03 00:45:00+02:00,4.15,278.0,0.15,1010.81
2015-05-03 01:00:00+02:00,4.21,277.95,0.15,1010.73
2015-05-03 01:15:00+02:00,4.27,277.85,0.15,1010.6
2015-05-03 01:30:00+02:00,4.33,277.75,0.15,1010.46
2015-05-03 01:45:00+02:00,4.41,277.65,0.15,1010.32
2015-05-03 02:00:00+02:00,4.48,277.55,0.15,1010.19
2015-05-03 02:15:00+02:00,4.54,277.38,0.15,1009.99
2015-05-03 02:30:00+02:00,4.59,277.21,0.15,1009.8
2015-05-03 02:45:00+02:00,4.65,277.05,0.15,1009.61
2015-05-03 03:00:00+02:00,4.72,276.88,0.15,1009.42
2015-05-03 03:15:00+02:00,4.71,276.77,0.15,1009.31
2015-05-03 03:30:00+02:00,4.7,276.65,0.15,1009.2
2015-05-03 03:45:00+02:00,4.69,276.54,0.15,1009.1
2015-05-03 04:00:00+02:00,4.68,276.43,0.15,1008.99
2015-05-03 04:15:00+02:00,4.73,276.37,0.15,1008.86
2015-05-03 04:30:00+02:00,4.78,276.32,0.15,1008.73
2015-05-03 04:45:00+02:00,4.83,276.27,0.15,1008.6
2015-05-03 05:00:00+02:00,4.88,276.21,0.15,1008.47
2015-05-03 05:15:00+02:00,4.92,276.22,0.15,1008.32
2015-05-03 05:30:00+02:00,4.96,276.24,0.15,1008.17
2015-05-03 05:45:00+02:00,5.01,276.25,0.15,1008.01
2015-05-03 06:00:00+02:00,5.06,276.26,0.15,1007.86
2015-05-03 06:15:00+02:00,5.1,276.35,0.15,1007.77
2015-05-03 06:30:00+02:00,5.14,276.43,0.15,1007.67
2015-05-03 06:45:00+02:00,5.19,276.51,0.15,1007.58
2015-05-03 07:00:00+02:00,5.24,276.6,0.15,1007.48
2015-05-03 07:15:00+02:00,5.3,276.95,0.15,1007.35
2015-05-03 07:30:00+02:00,5.36,277.3,0.15,1007.21
2015-05-03 07:45:00+02:00,5.43,277.66,0.15,1007.07
2015-05-03 08:00:00+02:00,5.49,278.01,0.15,1006.93
2015-05-03 08:15:00+02:00,5.44,278.58,0.15,1006.8
2015-05-03 08:30:00+02:00,5.4,279.16,0.15,1006.67
2015-05-03 08:45:00+02:00,5.35,279.73,0.15,1006.54
2015-05-03 09:00:00+02:00,5.3,280.31,0.15,1006.41
2015-05-03 09:15:00+02:00,5.5,281.13,0.15,1006.25
2015-05-03 09:30:00+02:00,5.73,281.95,0.15,1006.08
2015-05-03 09:45:00+02:00,5.97,282.77,0.15,1005.91
2015-05-03 10:00:00+02:00,6.23,283.59,0.15,1005.75
2015-05-03 10:15:00+02:00,6.39,284.31,0.15,1005.56
2015-05-03 10:30:00+02:00,6.57,285.03,0.15,1005.37
2015-05-03 10:45:00+02:00,6.76,285.75,0.15,1005.19
2015-05-03 11:00:00+02:00,6.96,286.47,0.15,1005.0
2015-05-03 11:15:00+02:00,7.08,287.05,0.15,1004.78
2015-05-03 11:30:00+02:00,7.2,287.62,0.15,1004.55
2015-05-03 11:45:00+02:00,7.33,288.19,0.15,1004.33
2015-05-03 12:00:00+02:00,7.47,288.77,0.15,1004.11
2015-05-03 12:15:00+02:00,7.55,289.14,0.15,1003.88
2015-05-03 12:30:00+02:00,7.64,289.51,0.15,1003.65
2015-05-03 12:45:00+02:00,7.74,289.88,0.15,1003.42
2015-05-03 13:00:00+02:00,7.83,290.25,0.15,1003.19
2015-05-03 13:15:00+02:00,7.89,290.47,0.15,1002.96
2015-05-03 13:30:00+02:00,7.94,290.7,0.15,1002.73
2015-05-03 13:45:00+02:00,8.0,290.92,0.15,1002.5
2015-05-03 14:00:00+02:00,8.07,291.15,0.15,1002.27
2015-05-03 14:15:00+02:00,8.06,291.22,0.15,1002.0
2015-05-03 14:30:00+02:00,8.04,291.3,0.15,1001.73
2015-05-03 14:45:00+02:00,8.04,291.38,0.15,1001.46
2015-05-03 15:00:00+02:00,8.03,291.45,0.15,1001.19
2015-05-03 15:15:00+02:00,7.92,291.35,0.15,1000.93
2015-05-03 15:30:00+02:00,7.8,291.24,0.15,1000.68
2015-05-03 15:45:00+02:00,7.7,291.13,0.15,1000.43
2015-05-03 16:00:00+02:00,7.59,291.03,0.15,1000.17
2015-05-03 16:15:00+02:00,7.34,290.78,0.15,999.97
2015-05-03 16:30:00+02:00,7.09,290.53,0.15,999.77
2015-05-03 16:45:00+02:00,6.84,290.28,0.15,999.57
2015-05-03 17:00:00+02:00,6.6,290.03,0.15,999.37
2015-05-03 17:15:00+02:00,6.43,289.73,0.15,999.26
2015-05-03 17:30:00+02:00,6.26,289.43,0.15,999.15
2015-05-03 17:45:00+02:00,6.09,289.14,0.15,999.04
2015-05-03 18:00:00+02:00,5.93,288.84,0.15,998.93
2015-05-03 18:15:00+02:00,6.0,288.59,0.15,998.86
2015-05-03 18:30:00+02:00,6.07,288.34,0.15,998.78
2015-05-03 18:45:00+02:00,6.15,288.1,0.15,998.7
2015-05-03 19:00:00+02:00,6.23,287.85,0.15,998.63
2015-05-03 19:15:00+02:00,6.23,287.69,0.15,998.55
2015-05-03 19:30:00+02:00,6.24,287.53,0.15,998.47
2015-05-03 19:45:00+02:00,6.25,287.37,0.15,998.38
2015-05-03 20:00:00+02:00,6.27,287.21,0.15,998.3
2015-05-03 20:15:00+02:00,6.22,287.14,0.15,998.27
2015-05-03 20:30:00+02:00,6.19,287.06,0.15,998.24
2015-05-03 20:45:00+02:00,6.18,286.98,0.15,998.21
2015-05-03 21:00:00+02:00,6.19,286.91,0.15,998.18
2015-05-03 21:15:00+02:00,6.07,286.85,0.15,998.2
2015-05-03 21:30:00+02:00,5.97,286.79,0.15,998.22
2015-05-03 21:45:00+02:00,5.87,286.74,0.15,998.24
2015-05-03 22:00:00+02:00,5.79,286.68,0.15,998.26
2015-05-03 22:15:00+02:00,5.72,286.59,0.15,998.33
2015-05-03 22:30:00+02:00,5.66,286.5,0.15,998.4
2015-05-03 22:45:00+02:00,5.61,286.41,0.15,998.47
2015-05-03 23:00:00+02:00,5.57,286.31,0.15,998.54
2015-05-03 23:15:00+02:00,5.72,286.33,0.15,998.62
2015-05-03 23:30:00+02:00,5.9,286.35,0.15,998.71
2015-05-03 23:45:00+02:00,6.11,286.36,0.15,998.8
2015-05-04 00:00:00+02:00,6.33,286.38,0.15,998.88
2015-05-04 00:15:00+02:00,6.41,286.37,0.15,999.01
2015-05-04 00:30:00+02:00,6.51,286.35,0.15,999.13
2015-05-04 00:45:00+02:00,6.63,286.34,0.15,999.25
2015-05-04 01:00:00+02:00,6.77,286.33,0.15,999.38
2015-05-04 01:15:00+02:00,6.74,286.19,0.15,999.5
2015-05-04 01:30:00+02:00,6.71,286.05,0.15,999.62
2015-05-04 01:45:00+02:00,6.68,285.91,0.15,999.74
2015-05-04 02:00:00+02:00,6.65,285.76,0.15,999.86
2015-05-04 02:15:00+02:00,6.57,285.56,0.15,999.98
2015-05-04 02:30:00+02:00,6.5,285.35,0.15,1000.09
2015-05-04 02:45:00+02:00,6.42,285.15,0.15,1000.2
2015-05-04 03:00:00+02:00,6.35,284.94,0.15,1000.32
2015-05-04 03:15:00+02:00,6.43,284.8,0.15,1000.47
2015-05-04 03:30:00+02:00,6.52,284.65,0.15,1000.61
2015-05-04 03:45:00+02:00,6.6,284.51,0.15,1000.76
2015-05-04 04:00:00+02:00,6.68,284.36,0.15,1000.91
2015-05-04 04:15:00+02:00,6.56,284.17,0.15,1001.06
2015-05-04 04:30:00+02:00,6.44,283.98,0.15,1001.22
2015-05-04 04:45:00+02:00,6.31,283.79,0.15,1001.37
2015-05-04 05:00:00+02:00,6.19,283.59,0.15,1001.52
2015-05-04 05:15:00+02:00,6.04,283.39,0.15,1001.69
2015-05-04 05:30:00+02:00,5.89,283.19,0.15,1001.85
2015-05-04 05:45:00+02:00,5.75,282.99,0.15,1002.01
2015-05-04 06:00:00+02:00,5.61,282.79,0.15,1002.18
2015-05-04 06:15:00+02:00,5.57,282.75,0.15,1002.3
2015-05-04 06:30:00+02:00,5.54,282.7,0.15,1002.43
2015-05-04 06:45:00+02:00,5.52,282.65,0.15,1002.56
2015-05-04 07:00:00+02:00,5.51,282.6,0.15,1002.69
2015-05-04 07:15:00+02:00,5.59,282.84,0.15,1002.78
2015-05-04 07:30:00+02:00,5.67,283.07,0.15,1002.87
2015-05-04 07:45:00+02:00,5.76,283.31,0.15,1002.96
2015-05-04 08:00:00+02:00,5.85,283.55,0.15,1003.05
2015-05-04 08:15:00+02:00,5.9,283.96,0.15,1003.16
2015-05-04 08:30:00+02:00,5.96,284.38,0.15,1003.26
2015-05-04 08:45:00+02:00,6.02,284.8,0.15,1003.37
2015-05-04 09:00:00+02:00,6.07,285.22,0.15,1003.47
2015-05-04 09:15:00+02:00,6.35,285.71,0.15,1003.56
2015-05-04 09:30:00+02:00,6.64,286.19,0.15,1003.66
2015-05-04 09:45:00+02:00,6.96,286.68,0.15,1003.75
2015-05-04 10:00:00+02:00,7.3,287.17,0.15,1003.85
2015-05-04 10:15:00+02:00,7.46,287.52,0.15,1003.98
2015-05-04 10:30:00+02:00,7.64,287.87,0.15,1004.11
2015-05-04 10:45:00+02:00,7.82,288.22,0.15,1004.25
2015-05-04 11:00:00+02:00,8.02,288.57,0.15,1004.38
2015-05-04 11:15:00+02:00,8.02,288.84,0.15,1004.54
2015-05-04 11:30:00+02:00,8.02,289.1,0.15,1004.69
2015-05-04 11:45:00+02:00,8.02,289.37,0.15,1004.85
2015-05-04 12:00:00+02:00,8.02,289.64,0.15,1005.0
2015-05-04 12:15:00+02:00,7.92,289.81,0.15,1005.1
2015-05-04 12:30:00+02:00,7.82,289.98,0.15,1005.21
2015-05-04 12:45:00+02:00,7.71,290.15,0.15,1005.31
2015-05-04 13:00:00+02:00,7.61,290.32,0.15,1005.42
2015-05-04 13:15:00+02:00,7.48,290.47,0.15,1005.46
2015-05-04 13:30:00+02:00,7.35,290.61,0.15,1005.5
2015-05-04 13:45:00+02:00,7.22,290.75,0.15,1005.54
2015-05-04 14:00:00+02:00,7.09,290.9,0.15,1005.58
2015-05-04 14:15:00+02:00,6.97,291.03,0.15,1005.59
2015-05-04 14:30:00+02:00,6.85,291.16,0.15,1005.61
2015-05-04 14:45:00+02:00,6.73,291.29,0.15,1005.62
2015-05-04 15:00:00+02:00,6.62,291.41,0.15,1005.63
2015-05-04 15:15:00+02:00,6.49,291.47,0.15,1005.67
2015-05-04 15:30:00+02:00,6.36,291.53,0.15,1005.71
2015-05-04 15:45:00+02:00,6.23,291.58,0.15,1005.75
2015-05-04 16:00:00+02:00,6.1,291.64,0.15,1005.78
2015-05-04 16:15:00+02:00,5.91,291.68,0.15,1005.8
2015-05-04 16:30:00+02:00,5.72,291.71,0.15,1005.81
2015-05-04 16:45:00+02:00,5.54,291.75,0.15,1005.82
2015-05-04 17:00:00+02:00,5.35,291.79,0.15,1005.83
2015-05-04 17:15:00+02:00,5.1,291.74,0.15,1005.81
2015-05-04 17:30:00+02:00,4.85,291.69,0.15,1005.79
2015-05-04 17:45:00+02:00,4.6,291.64,0.15,1005.78
2015-05-04 18:00:00+02:00,4.35,291.6,0.15,1005.76
2015-05-04 18:15:00+02:00,3.95,291.42,0.15,1005.75
2015-05-04 18:30:00+02:00,3.55,291.24,0.15,1005.75
2015-05-04 18:45:00+02:00,3.15,291.06,0.15,1005.75
2015-05-04 19:00:00+02:00,2.76,290.88,0.15,1005.75
2015-05-04 19:15:00+02:00,2.31,290.63,0.15,1005.72
2015-05-04 19:30:00+02:00,1.86,290.38,0.15,1005.68
2015-05-04 19:45:00+02:00,1.42,290.13,0.15,1005.65
2015-05-04 20:00:00+02:00,1.02,289.88,0.15,1005.62
2015-05-04 20:15:00+02:00,0.65,289.55,0.15,1005.6
2015-05-04 20:30:00+02:00,0.41,289.23,0.15,1005.58
2015-05-04 20:45:00+02:00,0.52,288.9,0.15,1005.56
2015-05-04 21:00:00+02:00,0.86,288.57,0.15,1005.53
2015-05-04 21:15:00+02:00,1.17,288.02,0.15,1005.47
2015-05-04 21:30:00+02:00,1.51,287.48,0.15,1005.4
2015-05-04 21:45:00+02:00,1.87,286.93,0.15,1005.34
2015-05-04 22:00:00+02:00,2.25,286.39,0.15,1005.27
2015-05-04 22:15:00+02:00,2.43,286.14,0.15,1005.14
2015-05-04 22:30:00+02:00,2.64,285.9,0.15,1005.02
2015-05-04 22:45:00+02:00,2.84,285.65,0.15,1004.89
2015-05-04 23:00:00+02:00,3.06,285.41,0.15,1004.76
2015-05-04 23:15:00+02:00,3.21,285.47,0.15,1004.56
2015-05-04 23:30:00+02:00,3.37,285.53,0.15,1004.36
2015-05-04 23:45:00+02:00,3.54,285.59,0.15,1004.15
2015-05-05 00:00:00+02:00,3.71,285.65,0.15,1003.95
2015-05-05 00:15:00+02:00,3.96,285.78,0.15,1003.71
2015-05-05 00:30:00+02:00,4.22,285.91,0.15,1003.47
2015-05-05 00:45:00+02:00,4.48,286.03,0.15,1003.23
2015-05-05 01:00:00+02:00,4.74,286.16,0.15,1002.99
2015-05-05 01:15:00+02:00,4.99,286.16,0.15,1002.67
2015-05-05 01:30:00+02:00,5.24,286.15,0.15,1002.34
2015-05-05 01:45:00+02:00,5.5,286.15,0.15,1002.02
2015-05-05 02:00:00+02:00,5.76,286.15,0.15,1001.69
2015-05-05 02:15:00+02:00,5.96,286.14,0.15,1001.33
2015-05-05 02:30:00+02:00,6.17,286.13,0.15,1000.97
2015-05-05 02:45:00+02:00,6.38,286.13,0.15,1000.61
2015-05-05 03:00:00+02:00,6.6,286.12,0.15,1000.25
2015-05-05 03:15:00+02:00,6.78,286.09,0.15,999.86
2015-05-05 03:30:00+02:00,6.97,286.06,0.15,999.47
2015-05-05 03:45:00+02:00,7.15,286.03,0.15,999.08
2015-05-05 04:00:00+02:00,7.34,286.0,0.15,998.69
2015-05-05 04:15:00+02:00,7.49,286.0,0.15,998.23
2015-05-05 04:30:00+02:00,7.64,286.01,0.15,997.77
2015-05-05 04:45:00+02:00,7.79,286.01,0.15,997.31
2015-05-05 05:00:00+02:00,7.94,286.02,0.15,996.85
2015-05-05 05:15:00+02:00,7.95,286.06,0.15,996.46
2015-05-05 05:30:00+02:00,7.97,286.11,0.15,996.07
2015-05-05 05:45:00+02:00,7.99,286.15,0.15,995.68
2015-05-05 06:00:00+02:00,8.01,286.2,0.15,995.3
2015-05-05 06:15:00+02:00,7.8,286.3,0.15,995.11
2015-05-05 06:30:00+02:00,7.61,286.4,0.15,994.92
2015-05-05 06:45:00+02:00,7.45,286.51,0.15,994.73
2015-05-05 07:00:00+02:00,7.33,286.61,0.15,994.54
2015-05-05 07:15:00+02:00,7.19,286.91,0.15,994.45
2015-05-05 07:30:00+02:00,7.11,287.21,0.15,994.36
2015-05-05 07:45:00+02:00,7.06,287.51,0.15,994.27
2015-05-05 08:00:00+02:00,7.06,287.8,0.15,994.18
2015-05-05 08:15:00+02:00,6.92,288.35,0.15,994.17
2015-05-05 08:30:00+02:00,6.79,288.89,0.15,994.15
2015-05-05 08:45:00+02:00,6.68,289.43,0.15,994.14
2015-05-05 09:00:00+02:00,6.6,289.97,0.15,994.13
2015-05-05 09:15:00+02:00,6.86,290.52,0.15,994.21
2015-05-05 09:30:00+02:00,7.15,291.07,0.15,994.3
2015-05-05 09:45:00+02:00,7.47,291.63,0.15,994.39
2015-05-05 10:00:00+02:00,7.82,292.18,0.15,994.48
2015-05-05 10:15:00+02:00,7.86,292.13,0.15,994.59
2015-05-05 10:30:00+02:00,7.91,292.08,0.15,994.71
2015-05-05 10:45:00+02:00,7.96,292.03,0.15,994.82
2015-05-05 11:00:00+02:00,8.02,291.98,0.15,994.94
2015-05-05 11:15:00+02:00,7.91,292.17,0.15,994.8
2015-05-05 11:30:00+02:00,7.8,292.37,0.15,994.67
2015-05-05 11:45:00+02:00,7.69,292.56,0.15,994.54
2015-05-05 12:00:00+02:00,7.59,292.76,0.15,994.4
2015-05-05 12:15:00+02:00,7.91,293.24,0.15,994.44
2015-05-05 12:30:00+02:00,8.25,293.72,0.15,994.49
2015-05-05 12:45:00+02:00,8.6,294.21,0.15,994.53
2015-05-05 13:00:00+02:00,8.95,294.69,0.15,994.57
2015-05-05 13:15:00+02:00,9.16,294.94,0.15,994.61
2015-05-05 13:30:00+02:00,9.38,295.19,0.15,994.66
2015-05-05 13:45:00+02:00,9.62,295.45,0.15,994.7
2015-05-05 14:00:00+02:00,9.87,295.7,0.15,994.75
2015-05-05 14:15:00+02:00,9.99,295.78,0.15,994.87
2015-05-05 14:30:00+02:00,10.13,295.86,0.15,994.99
2015-05-05 14:45:00+02:00,10.3,295.94,0.15,995.11
2015-05-05 15:00:00+02:00,10.49,296.01,0.15,995.23
2015-05-05 15:15:00+02:00,10.52,295.82,0.15,995.44
2015-05-05 15:30:00+02:00,10.58,295.62,0.15,995.64
2015-05-05 15:45:00+02:00,10.66,295.42,0.15,995.84
2015-05-05 16:00:00+02:00,10.76,295.23,0.15,996.04
2015-05-05 16:15:00+02:00,10.64,294.75,0.15,996.38
2015-05-05 16:30:00+02:00,10.55,294.28,0.15,996.71
2015-05-05 16:45:00+02:00,10.49,293.8,0.15,997.04
2015-05-05 17:00:00+02:00,10.46,293.32,0.15,997.38
2015-05-05 17:15:00+02:00,10.47,292.93,0.15,997.77
2015-05-05 17:30:00+02:00,10.49,292.54,0.15,998.16
2015-05-05 17:45:00+02:00,10.54,292.15,0.15,998.55
2015-05-05 18:00:00+02:00,10.61,291.76,0.15,998.93
2015-05-05 18:15:00+02:00,10.57,291.31,0.15,999.38
2015-05-05 18:30:00+02:00,10.54,290.87,0.15,999.82
2015-05-05 18:45:00+02:00,10.51,290.42,0.15,1000.26
2015-05-05 19:00:00+02:00,10.49,289.97,0.15,1000.71
2015-05-05 19:15:00+02:00,10.24,289.49,0.15,1001.12
2015-05-05 19:30:00+02:00,9.99,289.02,0.15,1001.52
2015-05-05 19:45:00+02:00,9.74,288.54,0.15,1001.93
2015-05-05 20:00:00+02:00,9.49,288.06,0.15,1002.34
2015-05-05 20:15:00+02:00,9.11,287.58,0.15,1002.7
2015-05-05 20:30:00+02:00,8.72,287.1,0.15,1003.06
2015-05-05 20:45:00+02:00,8.34,286.62,0.15,1003.42
2015-05-05 21:00:00+02:00,7.96,286.14,0.15,1003.78
2015-05-05 21:15:00+02:00,7.65,285.69,0.15,1004.1
