,osm_id,highway,length,geometry
7842,35219009,cycleway,271.361217745597,"SRID=3857;LINESTRING(911997.44 7007408.91,912039.47 7007432.9,912043.89 7007435.27,912049.07 7007438.3,912059.24 7007447.41,912076.11 7007468.76,912087.33 7007508.43,912100.79 7007545.74,912118.7 7007634.14)"
7824,35441849,cycleway,198.888852048918,"SRID=3857;LINESTRING(912051.27 7007636.61,912060.19 7007608.59,912062.22 7007578.2,912059.36 7007551.07,912048.75 7007514.05,912021.36 7007446.13)"
7816,550865643,cycleway,22.4295740550407,"SRID=3857;LINESTRING(912021.36 7007446.13,912023.34 7007444.64,912030.78 7007439.08,912037.68 7007434.2,912039.47 7007432.9)"
2346,23486977,cycleway,151.710741215376,"SRID=3857;LINESTRING(909537.51 7014808.99,909423.8 7014708.56)"
5060,45739790,cycleway,656.015398924251,"SRID=3857;LINESTRING(915486.29 7001481.54,915526.63 7001498.08,915556.29 7001558.89,915620.63 7001654.38,915634.75 7001670.28,915766.88 7001810.27,915782.83 7001827.71,915803.15 7001853.13,915933.02 7001921.33,915945.76 7001918.81)"
20168,25564083,cycleway,149.401017162471,"SRID=3857;LINESTRING(915188.66 7018425.17999999,915136.88 7018422.6,915095.03 7018421.35,915083.72 7018427.41,915074.86 7018440.03,915071.25 7018449.37,915053.88 7018448)"
5048,24647247,cycleway,88.2402646239704,"SRID=3857;LINESTRING(915383.73 7001697.2,915451.06 7001717.6,915460.36 7001732.88)"
4326,191806212,cycleway,197.645847646011,"SRID=3857;LINESTRING(913348.42 7006856.32,913344.9 7006984.55,913343.34 7007053.89999999)"
5047,24834774,cycleway,45.4606302199392,"SRID=3857;LINESTRING(915641.66 7001628.18,915663.41 7001588.26)"
5046,23750597,cycleway,33.5961441270593,"SRID=3857;LINESTRING(915620.63 7001654.38,915641.66 7001628.18)"
17710,22660802,cycleway,90.3971349102151,"SRID=3857;LINESTRING(917318.83 7014523.3,917408.57 7014534.18)"
6310,35343269,cycleway,60.052834830731,"SRID=3857;LINESTRING(914923.26 7005989.45,914927.61 7005981.53,914930.51 7005972.2,914932.3 7005958.55,914933.37 7005942.69,914933.08 7005931.11)"
7777,35441852,cycleway,953.675869321327,"SRID=3857;LINESTRING(912031.25 7007687.33,912015.96 7007690.86,911987.67 7007697.37,911981.99 7007698.67,911906.67 7007724.02,911845.21 7007743.37,911726.15 7007767.19,911703.98 7007770.61,911607.85 7007783.35,911601.23 7007784.36,911593.82 7007785.08,911550.73 7007789.24,911496.47 7007794.41,911479.65 7007796.01,911402.76 7007800.68,911319.04 7007806.68,911291.81 7007804.84,911273.65 7007807.07,911247.83 7007817.01,911207.92 7007839.07,911238.81 7007762.05,911241.29 7007748.21,911247.97 7007737.41)"
6312,35343270,cycleway,40.752664148989,"SRID=3857;LINESTRING(914923.26 7005989.45,914935.47 7005996.8,914941.53 7005998.93,914948.17 7005999.65,914961.45 7005997.87)"
17759,33969699,cycleway,880.313556910803,"SRID=3857;LINESTRING(918318.45 7014926.1,918329.84 7014905.17,918355.07 7014808.57,918355.26 7014788.08,918378.97 7014676.58,918394.63 7014569.48,918400.65 7014504.71,918399.15 7014446.47,918388.6 7014393.75,918354.71 7014263.32,918344.92 7014224.56,918344.59 7014219.25,918343.92 7014208.5,918345.42 7014183.39,918370.75 7014065.21)"
6318,35343271,cycleway,81.4648048723677,"SRID=3857;LINESTRING(914961.45 7005997.87,914975.26 7005988.28,914987.2 7005979.55,914990.55 7005961.79,915012.28 7005938.59)"
5065,23750599,cycleway,47.5540639706253,"SRID=3857;LINESTRING(915766.88 7001810.27,915795.35 7001772.18)"
4285,236827941,cycleway,320.49983372366,"SRID=3857;LINESTRING(913705.24 7006504.86,913597.86 7006470.04,913398.47 7006412.18)"
20234,26685568,cycleway,56.7385459822666,"SRID=3857;LINESTRING(916184.9 7018169.79,916232.75 7018139.3)"
20233,25371975,cycleway,1280.44176069622,"SRID=3857;LINESTRING(916481.54 7017680.79,916466.23 7017680.75,916453.39 7017683.75999999,916441.78 7017690.59,916422.71 7017704.3,916409 7017722.77,916394.69 7017735.29,916375.62 7017746.63,916358.94 7017758.53,916345.22 7017777.02,916340.46 7017806.22,916332.11 7017840.78,916320.79 7017868.8,916308.28 7017889.66,916292.18 7017916.49,916286.22 7017931.98,916285.62 7017946.29,916283.84 7017959.4,916278.48 7017971.31,916272.66 7017978.72,916259.4 7017977.87,916240.93 7017980.84,916224.83 7017989.8,916212.91 7018005.29,916206.35 7018024.95,916193.24 7018039.85,916162.25 7018063.11,916143.78 7018088.73,916137.81 7018110.18999999,916140.8 7018132.24,916149.73 7018150.11,916167.61 7018163.83,916184.9 7018169.79,916190.27 7018179.32,916195.03 7018200.78,916200.4 7018221.64,916218.56 7018257.46,916228.4 7018272.9,916233.77 7018283.62,916232.58 7018299.12,916221.17 7018315.77,916218.81 7018328.42,916221.02 7018350.21,916224.21 7018369.27,916221.39 7018385.38,916214.93 7018402.05,916205.82 7018425.48,916203.38 7018458.45999999,916210.7 7018485.94,916231.47 7018510.37,916258.95 7018526.85,916284.6 7018534.17,916308.41 7018532.35,916327.34 7018525.62,916353.6 7018521.35,916385.71 7018515.85,916425.66 7018501.8,916447.05 7018478.6)"
7910,35215790,cycleway,42.3910603744732,"SRID=3857;LINESTRING(912097.68 7007672.68,912095.6 7007715.02)"
1411,15718374,cycleway,76.6597051614758,"SRID=3857;LINESTRING(909748.72 7009995.79,909742.99 7009984.26,909732.72 7009947.7,909738.34 7009922.51)"
20231,26685570,cycleway,160.510043440243,"SRID=3857;LINESTRING(916534.13 7017770.16,916553.45 7017716.34,916558.74 7017698.14,916568.74 7017667.13,916592.5 7017621.11)"
7908,35441850,cycleway,20.9603813167998,"SRID=3857;LINESTRING(912099.4 7007642.3,912110.65 7007637.27,912118.7 7007634.14)"
20229,25564544,cycleway,80.2175205307864,"SRID=3857;LINESTRING(916553.45 7017716.34,916481.54 7017680.79)"
7907,11141108,cycleway,30.4289009824009,"SRID=3857;LINESTRING(912099.4 7007642.3,912098.48 7007659.63,912097.68 7007672.68)"
7886,35219008,cycleway,55.0757534877523,"SRID=3857;LINESTRING(912031.25 7007687.33,912039.48 7007660.21,912048.47 7007638.94,912051.27 7007636.61)"
20227,25564633,cycleway,351.314500380074,"SRID=3857;LINESTRING(916545.48 7017465.23,916523.77 7017464.3,916503.66 7017461.61,916497.76 7017457.18,916498.01 7017447.84,916503.76 7017403.89,916509.82 7017364.97,916515.72 7017351.44,916527.12 7017328.37,916536.9 7017299.04,916549.39 7017281.11,916568.95 7017259.93,916583.08 7017240.37,916597.21 7017207.23,916596.43 7017180.63)"
7906,35441853,cycleway,68.053552277474,"SRID=3857;LINESTRING(912097.68 7007672.68,912062.73 7007680.02,912046.81 7007684.27,912039.01 7007685.59,912031.25 7007687.33)"
20217,25371774,cycleway,291.487441437708,"SRID=3857;LINESTRING(915711.21 7019160.08,915726.39 7019160,915828.81 7019175.26,915921.46 7019173.7,916001.21 7019181.11)"
7905,35441851,cycleway,48.5222894237784,"SRID=3857;LINESTRING(912051.27 7007636.61,912056.35 7007637.84999999,912073.03 7007639.04,912099.4 7007642.3)"
6214,23148848,cycleway,159.035009505625,"SRID=3857;LINESTRING(916648.35 7004012.33,916643.41 7004029.41,916593.2 7004161.44)"
4281,236523781,cycleway,26.9489974468798,"SRID=3857;LINESTRING(913358.58 7006419.5,913347.74 7006412.57,913335.89 7006404.96)"
4282,236523743,cycleway,31.2840847574514,"SRID=3857;LINESTRING(913369.36 7006410.08,913368.62 7006398.37,913367.72 7006378.84)"
17125,22743823,cycleway,250.266265479655,"SRID=3857;LINESTRING(916813.63 7014091.58,916794.75 7014082.3,916735.97 7014048.76,916812.4 7013906.43)"
17131,434915873,cycleway,198.313509992782,"SRID=3857;LINESTRING(916724.38 7014256.11,916712.43 7014243.11,916794.75 7014082.3)"
20218,25371832,cycleway,787.327123118062,"SRID=3857;LINESTRING(915695.28 7018796.54,915705.96 7018797.84,915714.97 7018807.13,915722.61 7018819.69,915723.7 7018862.85,915721.05 7018933.55,915727.37 7019072.45,915725.93 7019118.58,915726.39 7019160,915726.89 7019175.63,915732.6 7019197.02999999,915734.02 7019212.74,915730.96 7019221.99,915725.65 7019238.04,915727.62 7019262.97999999,915730.26 7019281.67,915734.64 7019293.81,915749.24 7019322.57,915749.71 7019349.68,915748.71 7019380.25,915752.09 7019419.1,915777.66 7019559.21)"
6442,35343267,cycleway,259.222727981408,"SRID=3857;LINESTRING(914780.22 7006790.24999999,914790.51 7006832.77,914829.77 7006971.16,914849.65 7007039.97)"
4465,631927559,cycleway,17.3635163481708,"SRID=3857;LINESTRING(913786.41 7006532.65,913798.95 7006544.66)"
19111,288953601,cycleway,164.309368331199,"SRID=3857;LINESTRING(912478.26 7019276.88,912468.59 7019250.96,912469.24 7019198.89,912470.96 7019189.86,912474.59 7019170.76,912491.87 7019117.56)"
19666,26784758,cycleway,108.632069705387,"SRID=3857;LINESTRING(914442.2 7019625.59,914470.93 7019626.69,914502.03 7019631.05,914537.97 7019638.28,914549.69 7019639.79)"
4708,24647255,cycleway,147.315849086653,"SRID=3857;LINESTRING(914871.74 7000948.33,914925.57 7000937.15,914938.72 7000942.17,914954.63 7000944.54,915016.17 7000953.41)"
17649,34438971,cycleway,179.497969607557,"SRID=3857;LINESTRING(917891.6 7013779.71,917895.67 7013801.62,917895.88 7013825.15,917896.28 7013871.2,917895.99 7013958.83)"
11147,81141842,cycleway,444.440339538351,"SRID=3857;LINESTRING(914443.21 7009376.43,914444.06 7009374.44,914449.56 7009361.73,914497.86 7009280.04,914512.76 7009256.14999999,914535.89 7009219.05,914544.56 7009205.38,914557.39 7009182.31,914561.06 7009175.44,914574.9 7009151.85,914604.12 7009104.14,914628.77 7009064.46,914654.21 7009019.48,914668.54 7008993.59)"
17559,22688475,cycleway,47.1007388327489,"SRID=3857;LINESTRING(917679.94 7013397.02,917701.14 7013395.66,917716.09 7013393.97,917723.68 7013386.27)"
19359,26785771,cycleway,22.3015537397779,"SRID=3857;LINESTRING(914108.03 7018335.57,914112.25 7018344.4,914115.65 7018351.49,914117.65 7018355.69)"
19662,26784757,cycleway,251.975089926441,"SRID=3857;LINESTRING(914347.45 7019553.06,914364.36 7019570.49,914382.88 7019587.07,914397.99 7019598.76,914414.79 7019612.79,914430.99 7019622.63,914442.2 7019625.59,914421.9 7019670.39,914371.36 7019735.1)"
2619,24647204,cycleway,292.731635533178,"SRID=3857;LINESTRING(914066.96 7001158.82,914049.11 7001170.43,914038.18 7001171.87,913971.19 7001160.4,913838.53 7001129.01,913845.11 7001083.27,913842.11 7001073.82)"
2618,24647205,cycleway,238.385910097145,"SRID=3857;LINESTRING(913971.19 7001160.4,913972.46 7001145.93,913989.65 7000949.53,913990.36 7000922.83)"
17565,22653306,cycleway,32.3433099723311,"SRID=3857;LINESTRING(917640.75 7013493.54,917609.56 7013484.98)"
19376,26818099,cycleway,55.4424710847143,"SRID=3857;LINESTRING(913752.21 7019103.53,913774.51 7019052.77)"
17567,22653304,cycleway,987.164721953191,"SRID=3857;LINESTRING(917646.54 7013121.98,917650.32 7013139.34,917652.68 7013159.28,917648.4 7013178.14,917647.18 7013196.01,917642.61 7013213.81,917626.14 7013234.05,917610.87 7013251.3,917605.33 7013274.36,917613.16 7013303.79,917625.73 7013337.84,917633.61 7013349.06,917650.49 7013363.41,917672.17 7013376.74,917679.94 7013397.02,917667.03 7013404.54,917663.46 7013419.56,917668.74 7013439.05999999,917669.18 7013458.2,917667.58 7013475.43,917655.36 7013487.71,917640.75 7013493.54,917631.7 7013514.31,917625.43 7013538.03,917627.9 7013575.14,917633.04 7013600.01,917642.25 7013639.91,917652.71 7013674.93,917651.96 7013705.92,917656.07 7013749.98,917660.73 7013780.79,917660.43 7013790.91,917655.1 7013806.8,917651.98 7013827.84,917656.14 7013839.91,917663.89 7013853.43,917672.54 7013874.67,917674.84 7013890.31,917672.17 7013929.92,917668.8 7014001.24,917674.34 7014031.68)"
17568,22653307,cycleway,53.0457349840956,"SRID=3857;LINESTRING(917652.71 7013674.93,917705.75 7013674.15)"
14269,21852534,cycleway,74.226923885825,"SRID=3857;LINESTRING(915359.07 7008675.76,915352.07 7008675.86,915306.33 7008702.97,915302.63 7008716.53)"
19396,26784749,cycleway,100.699105518911,"SRID=3857;LINESTRING(914315.96 7018358.98,914308.75 7018346.63,914300.58 7018317.72,914285.59 7018288.14,914278 7018278.72,914274.88 7018268.07)"
19397,26785772,cycleway,207.106958548761,"SRID=3857;LINESTRING(914117.65 7018355.69,914131.22 7018380.18,914218.19 7018457.51,914236.79 7018464.23,914257 7018465.41,914279.4 7018461.67)"
19398,73554334,cycleway,124.502752179703,"SRID=3857;LINESTRING(914369.91 7018537.37,914346.89 7018534.45,914327.37 7018524.1,914301.79 7018497.88,914279.4 7018461.67)"
2635,88725929,cycleway,122.694245218132,"SRID=3857;LINESTRING(914041.19 7001438.66,914140.83 7001444.74,914163.68 7001445.67)"
4707,24647256,cycleway,829.508347360302,"SRID=3857;LINESTRING(914833.11 7001323.78,914839.73 7001260.97,914856.39 7001218.24,914889.16 7001155.95,914901.65 7001132.2,914904.25 7001125.78,914928.36 7001082.12,914938.72 7000942.17,914929.48 7000910.62,914854.82 7000790.1,914856.25 7000581.49,914862.93 7000539.14)"
19356,26785773,cycleway,403.465353419128,"SRID=3857;LINESTRING(914108.03 7018335.57,914080.03 7018362.1,914031.67 7018377.8,913955.62 7018402.49,913926.38 7018425.37,913916.35 7018434.14,913891.03 7018452.92,913838.65 7018492.85,913752.89 7018502.04)"
4913,24834827,cycleway,314.555311537516,"SRID=3857;LINESTRING(917243.25 7000679.31,917236.62 7000716.74,917234.62 7000744.25,917223.32 7000824.71,917201.79 7000872.37,917175.58 7000901.72,917163.93 7000943.17,917156.37 7000975.3)"
1216,22935752,cycleway,158.983139359715,"SRID=3857;LINESTRING(908526.91 7009945.08,908454.06 7009803.77)"
19309,73554337,cycleway,969.490150057742,"SRID=3857;LINESTRING(914279.4 7018461.67,914295.24 7018448.42,914304.77 7018430.85,914315.96 7018358.98,914328.27 7018291.85,914341.29 7018244.61,914350.37 7018212.97,914357.82 7018190.04,914365.07 7018151.71,914365.46 7018131.33,914362.29 7018085.61,914360.64 7018053.71,914370.53 7017994.05,914371.88 7017958.51,914371.62 7017945.67,914368.2 7017932.85,914358.14 7017914.28,914343.73 7017898.06,914325.8 7017883.55,914307.07 7017870.6,914266.61 7017859.12,914216.06 7017850.77,914181.56 7017828.48,914145.95 7017803.07999999,914112.29 7017757.68,914103.47 7017746.02999999,914103.33 7017736.04,914102.98 7017711.14,914096.17 7017661.87)"
19312,26783776,cycleway,77.732057157797,"SRID=3857;LINESTRING(914341.29 7018244.61,914308.69 7018244.61,914275.83 7018231.45,914266.75 7018227.94)"
19702,26785764,cycleway,355.588325068882,"SRID=3857;LINESTRING(914605.82 7019913.01,914599.07 7019918.4,914569.47 7019957.61,914699.09 7020120.53,914739.93 7020171.13,914739.93 7020179.72,914737.94 7020195.61)"
19313,26783773,cycleway,156.655411070052,"SRID=3857;LINESTRING(914357.82 7018190.04,914392.2 7018200.61,914512.34 7018212.09)"
4928,24834764,cycleway,45.0028634227608,"SRID=3857;LINESTRING(914991.73 7001205.04,914994.95 7001171.46,914996.1 7001160.25)"
7217,23898136,cycleway,431.048993624331,"SRID=3857;LINESTRING(918396.89 7006833.64,918365.6 7006786.72,918338.01 7006758.21,918341.24 7006749.94,918349.05 7006701.2,918346.75 7006679.12,918334.79 7006660.25,918291.11 7006617.49,918280.27 7006601.78,918279.57 7006594.86,918282.79 7006587.64,918303.51 7006574,918314.24 7006563.37,918316.09 7006548.77,918295.52 7006529.24,918262.02 7006497.87,918262.81 7006489.67)"
7216,23898137,cycleway,90.4496934721937,"SRID=3857;LINESTRING(918267.9 7006815.35,918280.86 7006805.22,918338.01 7006758.21)"
11225,33569365,cycleway,206.953098759925,"SRID=3857;LINESTRING(914335.72 7010104.85,914317.14 7010089.16,914279.73 7010073.15,914243.61 7010073.78,914223.28 7010078.05,914190.32 7010080.18,914138.58 7010074.84)"
10919,33857969,cycleway,26.6634705992225,"SRID=3857;LINESTRING(913916.05 7009792.61,913910.87 7009783.59,913910.55 7009783.09,913902.43 7009769.69)"
4915,24834763,cycleway,11.0114349664648,"SRID=3857;LINESTRING(914909.99 7001139.39,914901.65 7001132.2)"
10933,28513494,cycleway,322.33078653211,"SRID=3857;LINESTRING(914051.5 7010081.52,914040.32 7010065.89,914037.65 7010031.52,913992.51 7009928.21,913962.05 7009882.39,913916.05 7009792.61)"
10951,384747515,cycleway,84.6460804999369,"SRID=3857;LINESTRING(914084.78 7010079.96,914051.5 7010081.52,914027.64 7010087.51,914000.96 7010089.13)"
19676,26785761,cycleway,203.145538191289,"SRID=3857;LINESTRING(914806.58 7019783.82,914783.59 7019774.47,914759.57 7019767.86,914744.06 7019763.36,914731.3 7019763.68,914712.04 7019768.69,914694.92 7019772.39,914677.55 7019795.68,914642.82 7019842.17)"
10953,384747516,cycleway,46.4520859087888,"SRID=3857;LINESTRING(914081.18 7010033.72,914083.51 7010048.97999999,914083.89 7010067.32,914084.78 7010079.96)"
10960,384747513,cycleway,54.0430791127235,"SRID=3857;LINESTRING(914138.58 7010074.84,914084.78 7010079.96)"
19347,26826180,cycleway,27.3582254506359,"SRID=3857;LINESTRING(913827.4 7018411.9,913808.14 7018431.32999999)"
19672,26817170,cycleway,206.132965280276,"SRID=3857;LINESTRING(914549.93 7019644.75,914556.21 7019646.01,914575.64 7019656.73,914594.51 7019666.58,914613.99 7019681.15,914623.02 7019704.83,914632.04 7019729.15,914642.64 7019747.92,914663.91 7019763.34,914676.15 7019769.88,914694.92 7019772.39)"
10920,34377071,cycleway,9.4333239107243,"SRID=3857;LINESTRING(913910.55 7009783.09,913919.31 7009779.59)"
19308,26783770,cycleway,166.652214844608,"SRID=3857;LINESTRING(914370.53 7017994.05,914485.04 7017990.26,914489.04 7017971.37,914521.64 7017974.71)"
19403,26783775,cycleway,100.308497419104,"SRID=3857;LINESTRING(914439.12 7018465.65,914432.17 7018474.9,914419.52 7018491.75,914378.54 7018526.09,914369.91 7018537.37)"
11306,270888698,cycleway,217.362387189482,"SRID=3857;LINESTRING(914516.83 7010063.98,914539.58 7010079.64,914589.6 7010103.9,914609.86 7010108.74,914632.55 7010116.02,914648.69 7010119.49,914696.73 7010128.14,914717.1 7010141.15)"
6674,53320500,cycleway,64.0190561146136,"SRID=3857;LINESTRING(916058.49 7006239.57,916074.2 7006203.49,916081.09 7006186.39,916078.89 7006180.56)"
21337,33936367,cycleway,3084.55390684577,"SRID=3857;LINESTRING(918578.26 7013448.14,918575.05 7013453.35,918621.38 7013524.64,918635.72 7013547.33,918642.47 7013572.71,918644.08 7013692.89,918646.65 7013728.56,918650.44 7013745.53,918662.72 7013761.65,918674.28 7013767.75,918707.56 7013774.25,918713.81 7013775.48,918746.91 7013783.19,918768.11 7013792.82,918782.9 7013804.71,918799.28 7013825.6,918885.72 7013975.34,918942.19 7014078.66,918966.44 7014119.62,919020.95 7014211.73,919026.68 7014221.4,919066.52 7014267.34,919180.01 7014372.54,919198.26 7014389.46,919225.9 7014413.18,919227.6 7014414.62,919241.32 7014426.42,919283.1 7014457.89,919330.66 7014480.4,919391.76 7014495.35,919464.68 7014498.54,919524.13 7014490.5,919790.06 7014414.18,919832.44 7014402.02,919942.82 7014370.33,920001.3 7014362.29,920071.35 7014361.64,920087.53 7014363.57,920122.57 7014367.75,920597.04 7014444.23,920654.96 7014453.25,920711.74 7014459.25,920793.23 7014455.65,920920.73 7014445.36,920937.32 7014443.3,920978.56 7014438.17,921033.32 7014427.88)"
13867,332352636,cycleway,12.7315120860844,"SRID=3857;LINESTRING(915006.79 7007718.75,915019.46 7007717.5)"
13870,332352641,cycleway,39.7880002308172,"SRID=3857;LINESTRING(915021.09 7007715.11,915019.13 7007737.39,915016.76 7007754.65)"
1095,22569700,cycleway,304.735081523188,"SRID=3857;LINESTRING(910011.79 7008909.94,910007.48 7008890.28,910001.35 7008875.86,909999.5 7008853.15,909994.29 7008838.73,909979.55 7008824.62999999,909963.3 7008813.88,909937.52 7008805.29,909917.88 7008796.09,909898.56 7008782.89,909889 7008769.36,909861.99 7008750.99,909826.14 7008740.23,909795.76 7008730.12)"
11389,384237193,cycleway,13.6246394443225,"SRID=3857;LINESTRING(914445.2 7010419.08,914434.38 7010410.8)"
11390,28514427,cycleway,10.5011237484652,"SRID=3857;LINESTRING(914454.64 7010423.68,914445.2 7010419.08)"
11392,384237192,cycleway,16.5523079946455,"SRID=3857;LINESTRING(914468.74 7010415.01,914454.64 7010423.68)"
13958,464561883,cycleway,134.850341119538,"SRID=3857;LINESTRING(915860.34 7007381.28,915985.45 7007330.96)"
11415,33569363,cycleway,237.440173485655,"SRID=3857;LINESTRING(914690.94 7010134.8,914652.05 7010151.49,914543.44 7010181.87,914509.4 7010190.78,914504.84 7010192.34,914497.41 7010189.76,914484.01 7010178.7,914477.29 7010174.26,914468.25 7010174.37)"
